Tipo,Descripcion,Habitaciones,Baños,Área,Barrio,UPZ,Valor,valor,valor [M],Valor_m2_Barrio,Valor_m2_Millon,valor_m2,valor [m]
Apartamento,Apartamento en venta en Las Villas,3,3,120,Las Villas,Niza,$ 460.000.000,5670000000.0,460.0,4270504.854368932,3833333.3333333335,3122246.696035242,5670.0
Apartamento,Apartamento en venta en Cedritos,1,2,48,Cedritos,Usaquén,$ 308.000.000,1270000000.0,308.0,5027419.586695462,6416666.666666667,4922480.620155038,1270.0
Apartamento,Apartamento en venta en Chico Reservado,2,4,104,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 1.100.000.000,10067000000.0,1100.0,8104486.540013073,10576923.076923076,4139391.447368421,10067.0
Apartamento,Apartamento en venta en Cedritos,2,2,69,Cedritos,Usaquén,$ 400.000.000,5237000000.0,400.0,5027419.586695462,5797101.449275362,1944671.3702190865,5237.0
Casa,Casa en venta en Modelia,4,2,200,Modelia,Fontibón,$ 860.000.000,6210625000.0,860.0,163426.13076967627,4300000.0,3260170.6036745408,6210.625
Casa,Casa en venta en Usaquén,7,4,325,Usaquén,Usaquén,$ 1.650.000.000,5469000000.0,1650.0,5655581.34903221,5076923.076923077,3951589.5953757227,5469.0
Apartamento,Apartamento en venta en San Patricio,1,1,53,San Patricio,USAQUÉN: Country Club + Santa Bárbara,$ 565.000.000,160000000.0,565.0,6831854.578231803,10660377.358490566,2962962.962962963,160.0
Apartamento,Apartamento en venta en Barrancas,3,2,63,Barrancas,San Cristóbal Norte,$ 238.000.000,544453061408.0,238.0,4474833.808167142,3777777.777777778,4572008.510026536,544453.061408
Apartamento,Apartamento en venta en Cedritos,3,3,108,Cedritos,Usaquén,$ 503.000.000,,503.0,5027419.586695462,4657407.407407408,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,86,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 330.000.000,,330.0,4572008.510026536,3837209.302325581,,
Apartamento,Apartamento en venta en Cedritos,2,2,69,Cedritos,Usaquén,$ 400.000.000,,400.0,5027419.586695462,5797101.449275362,,
Casa,Casa en venta en Usaquén,7,4,325,Usaquén,Usaquén,$ 1.650.000.000,,1650.0,5655581.34903221,5076923.076923077,,
Apartamento,Apartamento en venta en Cedritos,3,2,96,Cedritos,Usaquén,$ 580.000.000,,580.0,5027419.586695462,6041666.666666667,,
Apartamento,Apartamento en venta en Cedritos,3,3,108,Cedritos,Usaquén,$ 503.000.000,,503.0,5027419.586695462,4657407.407407408,,
Apartamento,Apartamento en venta en Cedritos,4,3,135,Cedritos,Usaquén,$ 635.000.000,,635.0,5027419.586695462,4703703.703703703,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,103,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 499.000.000,,499.0,4572008.510026536,4844660.194174757,,
Apartamento,Apartamento en venta en Cedritos,2,2,53,Cedritos,Usaquén,$ 371.000.000,,371.0,5027419.586695462,7000000.0,,
Apartamento,Apartamento en venta en Tintala,3,2,56,Tintala,Tintala,$ 179.000.000,,179.0,3799199.244295887,3196428.5714285714,,
Apartamento,Apartamento en venta en Teusaquillo,2,2,83,Teusaquillo,Teusaquillo,$ 348.200.000,,348.2,3975204.3017677176,4195180.722891566,,
Apartamento,Apartamento en venta en Barrancas,3,2,63,Barrancas,San Cristóbal Norte,$ 238.000.000,,238.0,4474833.808167142,3777777.777777778,,
Apartamento,Apartamento en venta en Ciudad Bolívar,3,2,59,Ciudad Bolívar,CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo,$ 173.000.000,,173.0,3519495.43719927,2932203.3898305083,,
Apartamento,Apartamento en venta en Usaquén,3,3,66,Usaquén,Usaquén,$ 257.000.000,,257.0,5655581.34903221,3893939.393939394,,
Apartamento,Apartamento en venta en Chico Reservado,2,4,104,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 1.100.000.000,,1100.0,8104486.540013073,10576923.076923076,,
Apartamento,Apartamento en venta en Engativa,3,2,70,Engativa,Engativá,$ 298.500.000,,298.5,2887769.666800428,4264285.714285715,,
Apartamento,Apartamento en venta en Ciudad Salitre,3,2,100,Ciudad Salitre,Ciudad Salitre Oriental,$ 680.000.000,,680.0,7412638.847193035,6800000.0,,
Apartamento,Apartamento en venta en Quinta Paredes,3,2,100,Quinta Paredes,Teusaquillo,$ 680.000.000,,680.0,5302461.344272641,6800000.0,,
Apartamento,Apartamento en venta en Hayuelos,3,2,45,Hayuelos,Modelia,$ 217.000.000,,217.0,4814082.765845993,4822222.222222222,,
Apartamento,Apartamento en venta en Usaquén,3,5,178,Usaquén,Usaquén,$ 1.050.000.000,,1050.0,5655581.34903221,5898876.404494382,,
Casa,Casa en venta en Usaquén,4,3,105,Usaquén,Usaquén,$ 375.000.000,,375.0,5655581.34903221,3571428.5714285714,,
Apartamento,Apartamento en venta en Cedritos,4,4,158,Cedritos,Usaquén,$ 660.000.000,,660.0,5027419.586695462,4177215.189873418,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,73,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 318.000.000,,318.0,4572008.510026536,4356164.383561644,,
Apartamento,Apartamento en venta en Cedritos,3,2,98,Cedritos,Usaquén,$ 458.000.000,,458.0,5027419.586695462,4673469.3877551025,,
Apartamento,Apartamento en venta en Santa Barbara,1,2,69,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 425.000.000,,425.0,5852628.361947599,6159420.289855072,,
Oficina/Consultorio,Oficina/Consultorio en venta en Ciudad Salitre,4,2,200,Ciudad Salitre,Ciudad Salitre Oriental,$ 2.000.000.000,,2000.0,7412638.847193035,10000000.0,,
Apartamento,Apartamento en venta en Kennedy,3,2,78,Kennedy,Kennedy Central,$ 343.000.000,,343.0,3382897.908271655,4397435.897435897,,
Apartamento,Apartamento en venta en Usaquén,3,4,100,Usaquén,Usaquén,$ 730.000.000,,730.0,5655581.34903221,7300000.0,,
Apartamento,Apartamento en venta en Candelaria La Nueva,3,1,54,Candelaria La Nueva,La Candelaria,$ 140.000.000,,140.0,4062500.0,2592592.592592593,,
Casa,Casa en venta en Zona Noroccidental,4,4,220,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 1.300.000.000,,1300.0,4572008.510026536,5909090.909090909,,
Apartamento,Apartamento en venta en Kennedy,3,2,89,Kennedy,Kennedy Central,$ 385.000.000,,385.0,3382897.908271655,4325842.696629213,,
Apartamento,Apartamento en venta en Usaquén,1,2,59,Usaquén,Usaquén,$ 369.000.000,,369.0,5655581.34903221,6254237.288135593,,
Apartamento,Apartamento en venta en Puente Aranda,1,2,51,Puente Aranda,PUENTE ARANDA: Zona Industrial + Puente Aranda,$ 366.000.000,,366.0,3247774.5941037624,7176470.588235294,,
Apartamento,Apartamento en venta en Usaquén,2,3,92,Usaquén,Usaquén,$ 378.000.000,,378.0,5655581.34903221,4108695.652173913,,
Apartamento,Apartamento en venta en Cedritos,1,2,54,Cedritos,Usaquén,$ 355.000.000,,355.0,5027419.586695462,6574074.074074074,,
Apartamento,Apartamento en venta en La Calleja,3,3,121,La Calleja,USAQUÉN: Country Club + Santa Bárbara,$ 700.000.000,,700.0,6582907.870377288,5785123.966942149,,
Apartamento,Apartamento en venta en La Calleja,3,3,150,La Calleja,USAQUÉN: Country Club + Santa Bárbara,$ 990.000.000,,990.0,6582907.870377288,6600000.0,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,3,102,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 600.000.000,,600.0,4572008.510026536,5882352.94117647,,
Apartamento,Apartamento en venta en Cedritos,3,3,122,Cedritos,Usaquén,$ 516.000.000,,516.0,5027419.586695462,4229508.196721312,,
Apartamento,Apartamento en venta en Cedritos,3,3,82,Cedritos,Usaquén,$ 350.000.000,,350.0,5027419.586695462,4268292.682926829,,
Apartamento,Apartamento en venta en Bella Suiza,2,2,78,Bella Suiza,USAQUÉN: Country Club + Santa Bárbara,$ 475.000.000,,475.0,6290550.7012394,6089743.58974359,,
Apartamento,Apartamento en venta en Chapinero,3,2,141,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 749.000.000,,749.0,4580185.76602501,5312056.737588652,,
Casa,Casa en venta en Zona Noroccidental,4,3,280,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 1.195.000.000,,1195.0,4572008.510026536,4267857.142857143,,
Apartamento,Apartamento en venta en Usaquén,2,2,75,Usaquén,Usaquén,$ 498.000.000,,498.0,5655581.34903221,6640000.0,,
Apartamento,Apartamento en venta en Santa Barbara,1,1,35,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 269.000.000,,269.0,5852628.361947599,7685714.285714285,,
Apartamento,Apartamento en venta en Zona Noroccidental,2,1,43,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 153.000.000,,153.0,4572008.510026536,3558139.534883721,,
Apartamento,Apartamento en venta en Zona Noroccidental,4,3,82,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 335.000.000,,335.0,4572008.510026536,4085365.8536585364,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,77,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 399.000.000,,399.0,4572008.510026536,5181818.181818182,,
Apartamento,Apartamento en venta en Cedritos,1,2,51,Cedritos,Usaquén,$ 373.000.000,,373.0,5027419.586695462,7313725.490196078,,
Apartamento,Apartamento en venta en El Contador,2,2,70,El Contador,Los Cedros,$ 415.000.000,,415.0,5279454.722492697,5928571.428571428,,
Apartamento,Apartamento en venta en Bella Suiza,3,4,180,Bella Suiza,USAQUÉN: Country Club + Santa Bárbara,$ 1.550.000.000,,1550.0,6290550.7012394,8611111.111111112,,
Apartamento,Apartamento en venta en El Contador,3,3,90,El Contador,Los Cedros,$ 460.000.000,,460.0,5279454.722492697,5111111.111111111,,
Apartamento,Apartamento en venta en Cedritos,2,1,52,Cedritos,Usaquén,$ 225.000.000,,225.0,5027419.586695462,4326923.076923077,,
Apartamento,Apartamento en venta en Rafael Uribe Uribe,3,2,58,Rafael Uribe Uribe,Los Alcázares,$ 200.000.000,,200.0,2314986.3865618794,3448275.8620689656,,
Apartamento,Apartamento en venta en Zona Noroccidental,2,2,50,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 234.000.000,,234.0,4572008.510026536,4680000.0,,
Apartamento,Apartamento en venta en Zona Noroccidental,4,2,73,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 199.000.000,,199.0,4572008.510026536,2726027.397260274,,
Apartamento,Apartamento en venta en Bella Suiza,2,2,83,Bella Suiza,USAQUÉN: Country Club + Santa Bárbara,$ 450.000.000,,450.0,6290550.7012394,5421686.746987952,,
Apartamento,Apartamento en venta en Santa Barbara,5,5,375,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 1.400.000.000,,1400.0,5852628.361947599,3733333.3333333335,,
Apartamento,Apartamento en venta en Engativa,3,2,49,Engativa,Engativá,$ 202.000.000,,202.0,2887769.666800428,4122448.9795918367,,
Apartamento,Apartamento en venta en Bella Suiza,2,2,54,Bella Suiza,USAQUÉN: Country Club + Santa Bárbara,$ 350.000.000,,350.0,6290550.7012394,6481481.481481481,,
Apartamento,Apartamento en venta en Santa Barbara,2,3,85,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 519.000.000,,519.0,5852628.361947599,6105882.352941177,,
Apartamento,Apartamento en venta en Usaquén,2,2,60,Usaquén,Usaquén,$ 310.000.000,,310.0,5655581.34903221,5166666.666666667,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,3,70,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 355.000.000,,355.0,4572008.510026536,5071428.571428572,,
Apartamento,Apartamento en venta en Colina Campestre,3,2,108,Colina Campestre,Niza,$ 545.000.000,,545.0,4776341.497750727,5046296.296296297,,
Apartamento,Apartamento en venta en Chapinero,2,2,89,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 720.000.000,,720.0,4580185.76602501,8089887.640449438,,
Apartamento,Apartamento en venta en Chapinero,3,2,95,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 650.000.000,,650.0,4580185.76602501,6842105.263157895,,
Apartamento,Apartamento en venta en Cedritos,3,2,87,Cedritos,Usaquén,$ 343.000.000,,343.0,5027419.586695462,3942528.735632184,,
Apartamento,Apartamento en venta en Usme,3,1,46,Usme,USME: Alfonso López + Ciudad Usme,$ 127.000.000,,127.0,3847569.525590091,2760869.565217391,,
Apartamento,Apartamento en venta en Ciudad Salitre,3,2,70,Ciudad Salitre,Ciudad Salitre Oriental,$ 370.000.000,,370.0,7412638.847193035,5285714.285714285,,
Apartamento,Apartamento en venta en Kennedy,3,1,57,Kennedy,Kennedy Central,$ 162.000.000,,162.0,3382897.908271655,2842105.263157895,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,4,300,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 1.560.000.000,,1560.0,4572008.510026536,5200000.0,,
Apartamento,Apartamento en venta en Usme,3,1,48,Usme,USME: Alfonso López + Ciudad Usme,$ 136.000.000,,136.0,3847569.525590091,2833333.3333333335,,
Casa,Casa en venta en Engativa,4,2,90,Engativa,Engativá,$ 265.000.000,,265.0,2887769.666800428,2944444.4444444445,,
Apartamento,Apartamento en venta en Usme,2,1,43,Usme,USME: Alfonso López + Ciudad Usme,$ 131.000.000,,131.0,3847569.525590091,3046511.6279069767,,
Casa,Casa en venta en Usaquén,3,2,114,Usaquén,Usaquén,$ 416.000.000,,416.0,5655581.34903221,3649122.807017544,,
Apartamento,Apartamento en venta en Zona Noroccidental,2,1,43,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 161.000.000,,161.0,4572008.510026536,3744186.0465116277,,
Casa,Casa en venta en El Contador,4,3,210,El Contador,Los Cedros,$ 900.000.000,,900.0,5279454.722492697,4285714.285714285,,
Casa,Casa en venta en Nueva Zelandia,4,2,105,Nueva Zelandia,SUBA: La Academia + Guaymaral + San José de Bavaria,$ 389.000.000,,389.0,4173159.1320072333,3704761.904761905,,
Apartamento,Apartamento en venta en Usaquén,3,1,54,Usaquén,Usaquén,$ 190.000.000,,190.0,5655581.34903221,3518518.5185185187,,
Apartamento,Apartamento en venta en Usme,3,1,50,Usme,USME: Alfonso López + Ciudad Usme,$ 139.000.000,,139.0,3847569.525590091,2780000.0,,
Apartamento,Apartamento en venta en Cedritos,2,2,70,Cedritos,Usaquén,$ 319.000.000,,319.0,5027419.586695462,4557142.857142857,,
Apartamento,Apartamento en venta en Cedritos,1,2,52,Cedritos,Usaquén,$ 327.000.000,,327.0,5027419.586695462,6288461.538461538,,
Apartamento,Apartamento en venta en La Calleja,1,2,70,La Calleja,USAQUÉN: Country Club + Santa Bárbara,$ 474.500.000,,474.5,6582907.870377288,6778571.428571428,,
Apartamento,Apartamento en venta en Cedritos,1,2,48,Cedritos,Usaquén,$ 308.000.000,,308.0,5027419.586695462,6416666.666666667,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,3,134,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 720.000.000,,720.0,4572008.510026536,5373134.328358209,,
Apartamento,Apartamento en venta en Cedritos,3,2,66,Cedritos,Usaquén,$ 310.000.000,,310.0,5027419.586695462,4696969.696969697,,
Apartamento,Apartamento en venta en Madelena,2,1,40,Madelena,Arborizadora,$ 177.500.000,,177.5,2459585.9327850253,4437500.0,,
Casa,Casa en venta en Zona Noroccidental,4,3,222,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 1.200.000.000,,1200.0,4572008.510026536,5405405.405405405,,
Apartamento,Apartamento en venta en El Plan,3,2,77,El Plan,El Rincón,$ 380.000.000,,380.0,5317269.77248104,4935064.935064935,,
Apartamento,Apartamento en venta en Suba,3,2,53,Suba,Suba,$ 210.000.000,,210.0,4323720.522957073,3962264.150943396,,
Casa,Casa en venta en Kennedy,14,7,360,Kennedy,Kennedy Central,$ 1.290.000.000,,1290.0,3382897.908271655,3583333.3333333335,,
Apartamento,Apartamento en venta en Cedritos,3,2,77,Cedritos,Usaquén,$ 320.000.000,,320.0,5027419.586695462,4155844.1558441557,,
Apartamento,Apartamento en venta en San Patricio,1,2,60,San Patricio,USAQUÉN: Country Club + Santa Bárbara,$ 445.000.000,,445.0,6831854.578231803,7416666.666666667,,
Apartamento,Apartamento en venta en Usaquén,3,2,91,Usaquén,Usaquén,$ 340.000.000,,340.0,5655581.34903221,3736263.736263736,,
Apartamento,Apartamento en venta en Santa Barbara,3,3,114,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 510.000.000,,510.0,5852628.361947599,4473684.2105263155,,
Casa,Casa en venta en Usaquén,7,3,240,Usaquén,Usaquén,$ 465.000.000,,465.0,5655581.34903221,1937500.0,,
Apartamento,Apartamento en venta en Villa Alsacia,2,1,42,Villa Alsacia,KENNEDY: Castilla + Bavaria,$ 220.000.000,,220.0,4139391.447368421,5238095.238095238,,
Apartamento,Apartamento en venta en Hayuelos,3,2,69,Hayuelos,Modelia,$ 337.000.000,,337.0,4814082.765845993,4884057.971014493,,
Apartamento,Apartamento en venta en Kennedy,2,2,54,Kennedy,Kennedy Central,$ 260.000.000,,260.0,3382897.908271655,4814814.814814814,,
Apartamento,Apartamento en venta en Tintala,3,3,98,Tintala,Tintala,$ 445.000.000,,445.0,3799199.244295887,4540816.326530612,,
Apartamento,Apartamento en venta en Tintala,3,2,74,Tintala,Tintala,$ 290.000.000,,290.0,3799199.244295887,3918918.918918919,,
Apartamento,Apartamento en venta en Nueva Zelandia,2,2,56,Nueva Zelandia,SUBA: La Academia + Guaymaral + San José de Bavaria,$ 342.514.000,,342.514,4173159.1320072333,6116321.428571428,,
Apartamento,Apartamento en venta en Santa Paula,2,3,89,Santa Paula,USAQUÉN: Country Club + Santa Bárbara,$ 625.000.000,,625.0,6486130.972268627,7022471.91011236,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,90,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 490.000.000,,490.0,4572008.510026536,5444444.444444444,,
Apartamento,Apartamento en venta en Usaquén,3,2,71,Usaquén,Usaquén,$ 350.000.000,,350.0,5655581.34903221,4929577.464788732,,
Apartamento,Apartamento en venta en Cedritos,3,2,90,Cedritos,Usaquén,$ 444.150.000,,444.15,5027419.586695462,4935000.0,,
Apartamento,Apartamento en venta en Villemar,3,2,78,Villemar,Fontibón,$ 360.000.000,,360.0,3951589.5953757227,4615384.615384615,,
Apartamento,Apartamento en venta en Santa Fe,1,2,54,Santa Fe,SANTA FE: Las Nieves + Sagrado Corazón,$ 370.000.000,,370.0,5754799.433180728,6851851.851851852,,
Apartamento,Apartamento en venta en Kennedy,3,2,52,Kennedy,Kennedy Central,$ 150.000.000,,150.0,3382897.908271655,2884615.3846153845,,
Apartamento,Apartamento en venta en Tintala,2,2,54,Tintala,Tintala,$ 232.500.000,,232.5,3799199.244295887,4305555.555555556,,
Apartamento,Apartamento en venta en Kennedy,3,2,64,Kennedy,Kennedy Central,$ 271.000.000,,271.0,3382897.908271655,4234375.0,,
Apartamento,Apartamento en venta en Santa Fe,1,2,60,Santa Fe,SANTA FE: Las Nieves + Sagrado Corazón,$ 450.000.000,,450.0,5754799.433180728,7500000.0,,
Apartamento,Apartamento en venta en Tintala,3,2,55,Tintala,Tintala,$ 163.500.000,,163.5,3799199.244295887,2972727.272727273,,
Apartamento,Apartamento en venta en Kennedy,4,2,88,Kennedy,Kennedy Central,$ 390.000.000,,390.0,3382897.908271655,4431818.181818182,,
Casa,Casa en venta en Zona Noroccidental,3,2,89,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 300.000.000,,300.0,4572008.510026536,3370786.5168539328,,
Apartamento,Apartamento en venta en Mazuren,3,3,85,Mazuren,El Prado,$ 406.000.000,,406.0,3851389.043846926,4776470.588235294,,
Apartamento,Apartamento en venta en Bella Suiza,1,2,61,Bella Suiza,USAQUÉN: Country Club + Santa Bárbara,$ 465.000.000,,465.0,6290550.7012394,7622950.819672131,,
Apartamento,Apartamento en venta en El Contador,2,2,62,El Contador,Los Cedros,$ 390.000.000,,390.0,5279454.722492697,6290322.580645162,,
Apartamento,Apartamento en venta en Antonio Nariño,2,1,37,Antonio Nariño,Restrepo,$ 175.000.000,,175.0,2816232.272901495,4729729.72972973,,
Apartamento,Apartamento en venta en El Batán,2,2,91,El Batán,La Alhambra,$ 445.000.000,,445.0,5006787.45153331,4890109.89010989,,
Apartamento,Apartamento en venta en Usaquén,2,2,60,Usaquén,Usaquén,$ 422.000.000,,422.0,5655581.34903221,7033333.333333333,,
Apartamento,Apartamento en venta en Zona Noroccidental,3,4,112,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 690.000.000,,690.0,4572008.510026536,6160714.285714285,,
